sn,project_name,street_name,type,postal_district,market_segment,tenure,number_of_units,total_price,area_sq,type_of_area,floor_level,ppsf,date_of_sale
3350,THE EQUATORIAL,STEVENS ROAD,Condominium,10,CCR,Freehold,1,2300000,1410,Strata,01 to 05,1631,May-12
3351,SHANGHAI ONE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,1,840000,560,Strata,01 to 05,1501,May-12
3352,CASABELLA,DUCHESS AVENUE,Condominium,10,CCR,Freehold,1,2630000,1884,Strata,01 to 05,1396,May-12
3353,ONE JERVOIS,JERVOIS CLOSE,Condominium,10,CCR,Freehold,1,3000000,1841,Strata,06 to 10,1630,May-12
3354,TANGLIN PARK,RIDLEY PARK,Condominium,10,CCR,Freehold,1,2520000,1335,Strata,01 to 05,1888,May-12
3355,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,1,1700000,1346,Strata,01 to 05,1263,May-12
3356,ONE ROBIN,ROBIN ROAD,Apartment,10,CCR,Freehold,1,5988888,3498,Strata,11 to 15,1712,May-12
3357,STEVENS LOFT,STEVENS DRIVE,Apartment,10,CCR,Freehold,1,1250000,689,Strata,01 to 05,1814,May-12
3358,THE MARBELLA,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,1,1670000,1076,Strata,06 to 10,1551,May-12
3359,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,1,2030000,1722,Strata,01 to 05,1179,May-12
3360,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,1,1083700,635,Strata,21 to 25,1706,May-12
3361,THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,Condominium,10,CCR,Freehold,1,2050000,1356,Strata,01 to 05,1512,May-12
3362,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,1,1920000,1711,Strata,01 to 05,1122,May-12
3363,VIZ AT HOLLAND,QUEENSWAY,Condominium,10,CCR,Freehold,1,1440000,947,Strata,06 to 10,1520,May-12
3364,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,1,3582200,2067,Strata,06 to 10,1733,May-12
3365,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,1,1995642,1356,Strata,06 to 10,1471,May-12
3366,BALMORAL HEIGHTS,BALMORAL CRESCENT,Apartment,10,CCR,Freehold,1,1868000,1163,Strata,11 to 15,1607,May-12
3367,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,1,4028000,2185,Strata,16 to 20,1843,May-12
3368,THE CORNWALL,CORNWALL GARDENS,Condominium,10,CCR,Freehold,1,1100000,657,Strata,01 to 05,1675,May-12
3369,MONTVIEW,MOUNT SINAI DRIVE,Condominium,10,CCR,Freehold,1,2650000,1744,Strata,16 to 20,1520,May-12
3370,CYAN,KENG CHIN ROAD,Condominium,10,CCR,Freehold,1,4905000,2077,Strata,21 to 25,2361,May-12
3371,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,1,1720000,1216,Strata,11 to 15,1414,May-12
3372,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,1,2280000,1389,Strata,06 to 10,1642,May-12
3373,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,1,1830000,1313,Strata,01 to 05,1394,May-12
3374,PALM SPRING,EWE BOON ROAD,Condominium,10,CCR,Freehold,1,2350000,1496,Strata,01 to 05,1571,May-12
3375,TANGLIN REGENCY,TANGLIN ROAD,Condominium,10,CCR,99 yrs lease commencing from 1994,1,1660000,1292,Strata,11 to 15,1285,May-12
3376,THE EQUATORIAL,STEVENS ROAD,Condominium,10,CCR,Freehold,1,2150000,1378,Strata,11 to 15,1560,May-12
3377,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,1,1680000,1012,Strata,06 to 10,1660,May-12
3378,ALLSWORTH PARK,HOLLAND ROAD,Condominium,10,CCR,999 yrs lease commencing from 1885,1,1360000,1033,Strata,06 to 10,1316,May-12
3379,MELROSE PARK,KELLOCK ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,1,4500000,4575,Strata,16 to 20,984,May-12
3380,SIXTH AVENUE CENTRE,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,1,1250000,1173,Strata,01 to 05,1065,May-12
3381,BEAVERTON COURT,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,1,4150000,3229,Strata,11 to 15,1285,May-12
3382,WATERFALL GARDENS,FARRER ROAD,Condominium,10,CCR,Freehold,1,3700000,2196,Strata,01 to 05,1685,May-12
3383,VILLA AZURA,CHERRY AVENUE,Condominium,10,CCR,Freehold,1,1700000,1356,Strata,01 to 05,1253,May-12
3384,THE ORANGE GROVE,ORANGE GROVE ROAD,Condominium,10,CCR,Freehold,1,4955580,2153,Strata,06 to 10,2302,May-12
3385,JERVOIS REGENCY,JERVOIS ROAD,Apartment,10,CCR,Freehold,1,1500000,990,Strata,01 to 05,1515,May-12
3386,MILL POINT,ZION CLOSE,Apartment,10,CCR,999 yrs lease commencing from 1877,1,983000,527,Strata,16 to 20,1864,May-12
3387,PINEWOOD GARDENS,BALMORAL PARK,Condominium,10,CCR,Freehold,1,3000000,2088,Strata,11 to 15,1437,May-12
3388,THE SOLITAIRE,BALMORAL PARK,Condominium,10,CCR,Freehold,1,3980000,2164,Strata,01 to 05,1840,May-12
3389,THE HORIZON,HOLT ROAD,Condominium,10,CCR,Freehold,1,2200000,1561,Strata,01 to 05,1410,May-12
3390,8 NAPIER,NAPIER ROAD,Condominium,10,CCR,Freehold,1,6450000,2013,Strata,06 to 10,3204,May-12
3391,DALVEY COURT,DALVEY ESTATE,Apartment,10,CCR,Freehold,1,3280000,2185,Strata,06 to 10,1501,May-12
3392,VENTUNO BALMORAL,BALMORAL ROAD,Apartment,10,CCR,Freehold,1,3980000,2433,Strata,11 to 15,1636,May-12
3393,THE FORD @ HOLLAND,FORD AVENUE,Condominium,10,CCR,Freehold,1,2030000,1141,Strata,01 to 05,1779,May-12
3394,RESIDENTIAL APARTMENTS,DRAYCOTT DRIVE,Apartment,10,CCR,Freehold,1,3020000,1507,Strata,16 to 20,2004,May-12
3395,HOLLANDSWOOD COURT,HOLLAND PARK,Apartment,10,CCR,99 yrs lease commencing from 1975,1,1930000,2131,Strata,06 to 10,906,May-12
3396,RESIDENTIAL APARTMENTS,DRAYCOTT DRIVE,Apartment,10,CCR,Freehold,1,3050000,1507,Strata,11 to 15,2024,May-12
3397,VIZ AT HOLLAND,QUEENSWAY,Condominium,10,CCR,Freehold,1,1762600,1259,Strata,01 to 05,1400,May-12
3398,ONE CHATSWORTH,CHATSWORTH ROAD,Apartment,10,CCR,Freehold,1,6300000,3401,Strata,16 to 20,1852,May-12
3399,THE MARBELLA,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,1,2800000,1755,Strata,11 to 15,1596,May-12
3400,LATITUDE,JALAN MUTIARA,Condominium,10,CCR,Freehold,1,5756200,2659,Strata,01 to 05,2165,May-12
3401,BEAVERTON COURT,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,1,2700000,2099,Strata,16 to 20,1286,Apr-12
3402,THE LOFT,NASSIM HILL,Condominium,10,CCR,99 yrs lease commencing from 1999,1,1840000,1033,Strata,01 to 05,1781,Apr-12
3403,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,1,1641250,1313,Strata,01 to 05,1250,Apr-12
3404,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,1,2968000,1119,Strata,01 to 05,2651,Apr-12
3405,QUEENSBERRY LODGE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,1,823000,614,Strata,01 to 05,1341,Apr-12
3406,RIDGEWOOD,MOUNT SINAI DRIVE,Condominium,10,CCR,999 yrs lease commencing from 1885,1,2000000,1744,Strata,16 to 20,1147,Apr-12
3407,NATHAN RESIDENCES,NATHAN ROAD,Apartment,10,CCR,Freehold,1,948000,592,Strata,01 to 05,1601,Apr-12
3408,RESIDENTIAL APARTMENTS,NASSIM HILL,Apartment,10,CCR,Freehold,1,11500000,4230,Strata,01 to 05,2719,Apr-12
3409,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,1,1439000,1066,Strata,06 to 10,1350,Apr-12
3410,BELMOND GREEN,BALMORAL ROAD,Condominium,10,CCR,Freehold,1,2250000,1313,Strata,06 to 10,1713,Apr-12
3411,D'GROVE VILLAS,ORANGE GROVE ROAD,Condominium,10,CCR,Freehold,1,5400000,2702,Strata,06 to 10,1999,Apr-12
3412,LATITUDE,JALAN MUTIARA,Condominium,10,CCR,Freehold,1,5625500,2766,Strata,01 to 05,2034,Apr-12
3413,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,1,2101300,1356,Strata,06 to 10,1549,Apr-12
3414,ALLSWORTH PARK,HOLLAND ROAD,Condominium,10,CCR,999 yrs lease commencing from 1885,1,1430000,1033,Strata,06 to 10,1384,Apr-12
3415,ALLSWORTH PARK,HOLLAND ROAD,Condominium,10,CCR,999 yrs lease commencing from 1885,1,1480000,1033,Strata,11 to 15,1432,Apr-12
3416,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,1,1650000,1216,Strata,06 to 10,1357,Apr-12
3417,CLIFTEN,EWE BOON ROAD,Apartment,10,CCR,Freehold,1,1580000,1066,Strata,01 to 05,1483,Apr-12
3418,GLENTREES,MOUNT SINAI LANE,Condominium,10,CCR,999 yrs lease commencing from 1885,1,1750000,1346,Strata,01 to 05,1301,Apr-12
3419,HOLLAND RESIDENCES,TAMAN WARNA,Condominium,10,CCR,Freehold,1,2488888,1356,Strata,01 to 05,1835,Apr-12
3420,EWE BOON REGENT,EWE BOON ROAD,Apartment,10,CCR,Freehold,1,1420000,1033,Strata,01 to 05,1374,Apr-12
3421,THE MERCURY,SHANGHAI ROAD,Apartment,10,CCR,Freehold,1,1040000,635,Strata,06 to 10,1638,Apr-12
3422,DALVEY COURT,DALVEY ESTATE,Apartment,10,CCR,Freehold,1,2880000,2164,Strata,01 to 05,1331,Apr-12
3423,THE MERCURY,SHANGHAI ROAD,Apartment,10,CCR,Freehold,1,1720000,1044,Strata,11 to 15,1647,Apr-12
3424,THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,Condominium,10,CCR,Freehold,1,1700000,969,Strata,01 to 05,1755,Apr-12
3425,THE SERENADE @ HOLLAND,HOLLAND ROAD,Condominium,10,CCR,99 yrs lease commencing from 2001,1,1600000,1507,Strata,06 to 10,1062,Apr-12
3426,GOODWOOD RESIDENCE,BUKIT TIMAH ROAD,Condominium,10,CCR,Freehold,1,6500000,2508,Strata,01 to 05,2592,Apr-12
3427,ONE ROBIN,ROBIN ROAD,Apartment,10,CCR,Freehold,1,3220000,1948,Strata,06 to 10,1653,Apr-12
3428,THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,Condominium,10,CCR,Freehold,1,2190000,1356,Strata,01 to 05,1615,Apr-12
3429,CONDOMINIUM DEVELOPMENT,STEVENS ROAD,Condominium,10,CCR,Freehold,1,9100000,5048,Strata,01 to 05,1803,Apr-12
3430,MELROSE PARK,KELLOCK ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,1,2265000,1346,Strata,01 to 05,1683,Apr-12
3431,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,1,1650000,1378,Strata,01 to 05,1198,Apr-12
3432,WATERFALL GARDENS,FARRER ROAD,Condominium,10,CCR,Freehold,1,3623400,2196,Strata,01 to 05,1650,Apr-12
3433,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,1,1960000,1195,Strata,11 to 15,1640,Apr-12
3434,NASSIM JADE,NASSIM ROAD,Condominium,10,CCR,Freehold,1,5250000,2250,Strata,01 to 05,2334,Apr-12
3435,BELMOND GREEN,BALMORAL ROAD,Condominium,10,CCR,Freehold,1,1750000,980,Strata,06 to 10,1787,Apr-12
3436,PALM SPRING,EWE BOON ROAD,Condominium,10,CCR,Freehold,1,1530000,947,Strata,01 to 05,1615,Apr-12
3437,THREE BALMORAL,BALMORAL ROAD,Apartment,10,CCR,Freehold,1,3650400,1528,Strata,06 to 10,2388,Apr-12
3438,HONOLULU TOWER,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,1,7600000,5823,Strata,11 to 15,1305,Apr-12
3439,MUTIARA CREST,JALAN MUTIARA,Apartment,10,CCR,Freehold,1,1800000,1335,Strata,11 to 15,1349,Apr-12
3440,TANGLIN REGENCY,TANGLIN ROAD,Condominium,10,CCR,99 yrs lease commencing from 1994,1,1038000,883,Strata,11 to 15,1176,Apr-12
3441,LUSH ON HOLLAND HILL,HOLLAND HILL,Condominium,10,CCR,Freehold,1,1850000,1281,Strata,01 to 05,1444,Apr-12
3442,AVALON,ANDERSON ROAD,Condominium,10,CCR,Freehold,1,3100000,2013,Strata,01 to 05,1540,Apr-12
3443,DUKES RESIDENCE,DUKE'S ROAD,Apartment,10,CCR,Freehold,1,2600000,1711,Strata,01 to 05,1519,Apr-12
3444,VIZ AT HOLLAND,QUEENSWAY,Condominium,10,CCR,Freehold,1,1300000,818,Strata,11 to 15,1589,Apr-12
3445,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,1,1755000,1216,Strata,06 to 10,1443,Apr-12
3446,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,1,1695500,1076,Strata,16 to 20,1575,Apr-12
3447,MUTIARA VIEW,JALAN MUTIARA,Apartment,10,CCR,Freehold,1,1480000,1163,Strata,06 to 10,1273,Apr-12
3448,RIDGEWOOD,MOUNT SINAI DRIVE,Condominium,10,CCR,999 yrs lease commencing from 1885,1,1550000,1367,Strata,06 to 10,1134,Apr-12
3449,VENTUNO BALMORAL,BALMORAL ROAD,Apartment,10,CCR,Freehold,1,2074540,1313,Strata,06 to 10,1580,Apr-12
3450,THE COTERIE @ HOLLAND,HOLLAND ROAD,Apartment,10,CCR,Freehold,1,1609116,807,Strata,06 to 10,1993,Apr-12
3451,HOLLAND COURT,HOLLAND ROAD,Apartment,10,CCR,Freehold,1,2900000,1948,Strata,11 to 15,1488,Apr-12
3452,GLENTREES,MOUNT SINAI LANE,Condominium,10,CCR,999 yrs lease commencing from 1885,1,3836700,3132,Strata,01 to 05,1225,Apr-12
3453,CUSCADEN RESIDENCES,CUSCADEN ROAD,Condominium,10,CCR,Freehold,1,11800000,6329,Strata,16 to 20,1864,Apr-12
3454,REGENCY PARK,NATHAN ROAD,Condominium,10,CCR,Freehold,1,4050000,2250,Strata,01 to 05,1800,Apr-12
3455,THE SIXTH AVENUE RESIDENCES,SIXTH AVENUE,Condominium,10,CCR,Freehold,1,2700000,1787,Strata,01 to 05,1511,Apr-12
3456,DRAYCOTT EIGHT,DRAYCOTT PARK,Condominium,10,CCR,99 yrs lease commencing from 1997,1,6650000,2863,Strata,16 to 20,2323,Apr-12
3457,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,1,2100000,1389,Strata,01 to 05,1512,Apr-12
3458,JERVOIS REGENCY,JERVOIS ROAD,Apartment,10,CCR,Freehold,1,1288888,947,Strata,01 to 05,1361,Apr-12
3459,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,1,2600000,1668,Strata,01 to 05,1558,Apr-12
3460,SIGNATURE AT LEWIS,LEWIS ROAD,Apartment,10,CCR,Freehold,1,2807525,1841,Strata,06 to 10,1525,Apr-12
3461,TOMLINSON HEIGHTS,TOMLINSON ROAD,Condominium,10,CCR,Freehold,1,11888380,4004,Strata,06 to 10,2969,Apr-12
3462,LATITUDE,JALAN MUTIARA,Condominium,10,CCR,Freehold,1,5615300,2766,Strata,01 to 05,2030,Apr-12
3463,RIDGEWOOD,RIDGEWOOD CLOSE,Condominium,10,CCR,999 yrs lease commencing from 1885,1,1680000,1399,Strata,16 to 20,1201,Apr-12
3464,SOMMERVILLE PARK,FARRER DRIVE,Condominium,10,CCR,Freehold,1,3100000,1948,Strata,11 to 15,1591,Apr-12
3465,LATITUDE,JALAN MUTIARA,Condominium,10,CCR,Freehold,1,2912800,1324,Strata,11 to 15,2200,Apr-12
3466,THE LEGACY,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,1,1344000,969,Strata,01 to 05,1387,Apr-12
3467,THE MERASAGA,JALAN MERAH SAGA,Condominium,10,CCR,99 yrs lease commencing from 1991,1,1880000,1378,Strata,06 to 10,1365,Apr-12
3468,AVALON,ANDERSON ROAD,Condominium,10,CCR,Freehold,1,1750000,1076,Strata,01 to 05,1626,Apr-12
3469,D'LEEDON,LEEDON HEIGHTS,Condominium,10,CCR,99 yrs lease commencing from 2010,1,1130200,635,Strata,21 to 25,1780,Apr-12
3470,NASSIM JADE,NASSIM ROAD,Condominium,10,CCR,Freehold,1,7400000,3434,Strata,01 to 05,2155,Apr-12
3471,PROXIMO,ROBIN ROAD,Apartment,10,CCR,Freehold,1,2100000,1475,Strata,06 to 10,1424,Apr-12
3472,KING'S ARCADE,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,1,1270000,1066,Strata,01 to 05,1192,Apr-12
3473,THREE BALMORAL,BALMORAL ROAD,Apartment,10,CCR,Freehold,1,1520000,614,Strata,01 to 05,2477,Apr-12
3474,THE MERCURY,SHANGHAI ROAD,Apartment,10,CCR,Freehold,1,1028000,635,Strata,11 to 15,1619,Apr-12
3475,CASABELLA,DUCHESS AVENUE,Condominium,10,CCR,Freehold,1,3750000,3800,Strata,-,987,Apr-12
3476,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,1,1200000,818,Strata,06 to 10,1467,Apr-12
3477,ST MARTIN RESIDENCE,ST. MARTIN'S DRIVE,Condominium,10,CCR,Freehold,1,3750000,2885,Strata,01 to 05,1300,Apr-12
3478,WILLYN VILLE,HOLLAND AVENUE,Apartment,10,CCR,Freehold,1,1210000,861,Strata,01 to 05,1405,Apr-12
3479,BELMOND GREEN,BALMORAL ROAD,Condominium,10,CCR,Freehold,1,1830000,1076,Strata,06 to 10,1700,Apr-12
3480,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,1,2250000,1389,Strata,16 to 20,1620,Apr-12
3481,SHEARES VILLE,HOLT ROAD,Apartment,10,CCR,Freehold,1,5400000,4704,Strata,11 to 15,1148,Apr-12
3482,DUCHESS RESIDENCES,DUCHESS AVENUE,Condominium,10,CCR,999 yrs lease commencing from 1875,1,4637600,2992,Strata,01 to 05,1550,Apr-12
3483,ST MARTIN RESIDENCE,ST. MARTIN'S DRIVE,Condominium,10,CCR,Freehold,1,2520000,1066,Strata,01 to 05,2365,Apr-12
3484,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,1,3427000,2207,Strata,06 to 10,1553,Apr-12
3485,THE COTERIE @ HOLLAND,HOLLAND ROAD,Apartment,10,CCR,Freehold,1,1533300,807,Strata,06 to 10,1899,Apr-12
3486,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,1,1216800,936,Strata,01 to 05,1299,Apr-12
3487,VALLEY PARK,RIVER VALLEY ROAD,Condominium,10,CCR,999 yrs lease commencing from 1877,1,1710000,1173,Strata,01 to 05,1457,Apr-12
3488,THE MERCURY,SHANGHAI ROAD,Apartment,10,CCR,Freehold,1,1050000,635,Strata,11 to 15,1653,Apr-12
3489,THE MERCURY,SHANGHAI ROAD,Apartment,10,CCR,Freehold,1,1747492,1259,Strata,01 to 05,1388,Apr-12
3490,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,1,3478800,2174,Strata,06 to 10,1600,Apr-12
3491,VILLA AZURA,CHERRY AVENUE,Condominium,10,CCR,Freehold,1,1610000,1335,Strata,01 to 05,1206,Apr-12
3492,LEEDON 2,LEEDON ROAD,Condominium,10,CCR,Freehold,1,1280000,840,Strata,06 to 10,1525,Apr-12
3493,BOTANIKA,HOLLAND ROAD,Apartment,10,CCR,Freehold,1,4750000,2099,Strata,01 to 05,2263,Apr-12
3494,VENTUNO BALMORAL,BALMORAL ROAD,Apartment,10,CCR,Freehold,1,2190000,1313,Strata,06 to 10,1668,Apr-12
3495,THE MARBELLA,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,1,2550000,1744,Strata,11 to 15,1462,Apr-12
3496,SPANISH VILLAGE,FARRER ROAD,Condominium,10,CCR,Freehold,1,2520000,1604,Strata,01 to 05,1571,Apr-12
3497,THE MERCURY,SHANGHAI ROAD,Apartment,10,CCR,Freehold,1,1650000,1044,Strata,06 to 10,1580,Apr-12
3498,THE LEVELZ,FARRER ROAD,Condominium,10,CCR,Freehold,1,1470000,980,Strata,01 to 05,1501,Apr-12
3499,DUCHESS CREST,DUCHESS AVENUE,Condominium,10,CCR,99 yrs lease commencing from 1995,1,2000000,1744,Strata,01 to 05,1147,Apr-12
3500,GALLOP GABLES,FARRER ROAD,Condominium,10,CCR,Freehold,1,5300000,3186,Strata,01 to 05,1663,Apr-12
3501,JERVOIS REGENCY,JERVOIS ROAD,Apartment,10,CCR,Freehold,1,1650000,1173,Strata,01 to 05,1406,Apr-12
3502,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,1,2080000,1335,Strata,01 to 05,1558,Apr-12
3503,THE LEVELZ,FARRER ROAD,Condominium,10,CCR,Freehold,1,1200000,807,Strata,06 to 10,1486,Apr-12
3504,CHATEAU LE FAME,EWE BOON ROAD,Apartment,10,CCR,Freehold,1,1555000,1163,Strata,01 to 05,1338,Apr-12
3505,NATHAN RESIDENCES,NATHAN ROAD,Apartment,10,CCR,Freehold,1,1240000,786,Strata,01 to 05,1578,Apr-12
3506,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,1,880000,538,Strata,01 to 05,1635,Apr-12
3507,PROXIMO,ROBIN ROAD,Apartment,10,CCR,Freehold,1,1700000,1119,Strata,11 to 15,1519,Apr-12
3508,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,1,2100000,1679,Strata,01 to 05,1251,Apr-12
3509,NASSIM 9,NASSIM ROAD,Apartment,10,CCR,Freehold,1,8800000,3143,Strata,01 to 05,2800,Apr-12
3510,REGENCY PARK,NATHAN ROAD,Condominium,10,CCR,Freehold,1,5250000,3175,Strata,01 to 05,1653,Mar-12
3511,STEVENS SUITES,STEVENS CLOSE,Apartment,10,CCR,Freehold,1,2200000,1173,Strata,01 to 05,1875,Mar-12
3512,THE MARBELLA,MOUNT SINAI RISE,Condominium,10,CCR,Freehold,1,1980000,1367,Strata,01 to 05,1448,Mar-12
3513,FERNHILL COURT,FERNHILL ROAD,Condominium,10,CCR,Freehold,1,3080000,2486,Strata,01 to 05,1239,Mar-12
3514,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,1,905000,538,Strata,01 to 05,1682,Mar-12
3515,GALLOP GREEN,WOOLLERTON PARK,Condominium,10,CCR,Freehold,1,5684800,2992,Strata,01 to 05,1900,Mar-12
3516,AVALON,ANDERSON ROAD,Condominium,10,CCR,Freehold,1,2628000,1582,Strata,06 to 10,1661,Mar-12
3517,THE SERENADE @ HOLLAND,HOLLAND ROAD,Condominium,10,CCR,99 yrs lease commencing from 2001,1,3830000,3746,Strata,16 to 20,1022,Mar-12
3518,LEEDON 2,LEEDON ROAD,Condominium,10,CCR,Freehold,1,1500000,1109,Strata,01 to 05,1353,Mar-12
3519,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,1,3380000,2314,Strata,16 to 20,1461,Mar-12
3520,SPRING GROVE,GRANGE ROAD,Condominium,10,CCR,99 yrs lease commencing from 1991,1,1600000,1012,Strata,11 to 15,1581,Mar-12
3521,SOMMERVILLE PARK,FARRER DRIVE,Condominium,10,CCR,Freehold,1,3000000,1948,Strata,11 to 15,1540,Mar-12
3522,SIGNATURE AT LEWIS,LEWIS ROAD,Apartment,10,CCR,Freehold,1,1460000,980,Strata,01 to 05,1491,Mar-12
3523,MUTIARA VIEW,JALAN MUTIARA,Apartment,10,CCR,Freehold,1,1500000,1173,Strata,01 to 05,1278,Mar-12
3524,JERVOIS JADE APARTMENTS,JERVOIS CLOSE,Apartment,10,CCR,99 yrs lease commencing from 1998,1,1580000,1496,Strata,06 to 10,1056,Mar-12
3525,RESIDENTIAL APARTMENTS,DRAYCOTT DRIVE,Apartment,10,CCR,Freehold,1,2815000,1442,Strata,11 to 15,1952,Mar-12
3526,THE ASTON,KAY POH ROAD,Apartment,10,CCR,Freehold,1,1010000,678,Strata,11 to 15,1489,Mar-12
3527,NATHAN RESIDENCES,NATHAN ROAD,Apartment,10,CCR,Freehold,1,885000,592,Strata,01 to 05,1495,Mar-12
3528,LATITUDE,JALAN MUTIARA,Condominium,10,CCR,Freehold,1,5830600,2928,Strata,01 to 05,1991,Mar-12
3529,BALMORAL GATE,BALMORAL ROAD,Condominium,10,CCR,Freehold,1,1860000,1259,Strata,06 to 10,1477,Mar-12
3530,MILL POINT,ZION CLOSE,Apartment,10,CCR,999 yrs lease commencing from 1877,1,1450000,915,Strata,11 to 15,1585,Mar-12
3531,SHANGHAI ONE,SHANGHAI ROAD,Apartment,10,CCR,Freehold,1,1567020,1066,Strata,01 to 05,1471,Mar-12
3532,SIGNATURE AT LEWIS,LEWIS ROAD,Apartment,10,CCR,Freehold,1,1560000,980,Strata,01 to 05,1593,Mar-12
3533,NATHAN RESIDENCES,NATHAN ROAD,Apartment,10,CCR,Freehold,1,1200000,786,Strata,06 to 10,1527,Mar-12
3534,THE TESSARINA,WILBY ROAD,Condominium,10,CCR,Freehold,1,2160000,1615,Strata,01 to 05,1338,Mar-12
3535,SOMMERVILLE PARK,FARRER DRIVE,Condominium,10,CCR,Freehold,1,2090000,1302,Strata,11 to 15,1605,Mar-12
3536,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,1,890000,538,Strata,01 to 05,1654,Mar-12
3537,HOLLAND HILL LODGE,HOLLAND HILL,Apartment,10,CCR,Freehold,1,1130000,1066,Strata,01 to 05,1060,Mar-12
3538,CHATELET,MARGOLIOUTH ROAD,Condominium,10,CCR,Freehold,1,1500000,1130,Strata,11 to 15,1327,Mar-12
3539,HOLLAND HILL PARK,HOLLAND HILL,Condominium,10,CCR,Freehold,1,1850000,1410,Strata,01 to 05,1312,Mar-12
3540,SOMMERVILLE PARK,FARRER DRIVE,Condominium,10,CCR,Freehold,1,2900000,1948,Strata,06 to 10,1488,Mar-12
3541,RV SUITES,RIVER VALLEY ROAD,Apartment,10,CCR,Freehold,1,900000,560,Strata,01 to 05,1608,Mar-12
3542,THE LEGACY,BUKIT TIMAH ROAD,Apartment,10,CCR,Freehold,1,2920000,2594,Strata,06 to 10,1126,Mar-12
3543,BELMOND GREEN,BALMORAL ROAD,Condominium,10,CCR,Freehold,1,1820000,1259,Strata,01 to 05,1445,Mar-12
3544,THE TRIZON,RIDGEWOOD CLOSE,Condominium,10,CCR,Freehold,1,1660000,1044,Strata,06 to 10,1590,Mar-12
3545,GALLOP GREEN,WOOLLERTON PARK,Condominium,10,CCR,Freehold,1,5992600,3154,Strata,01 to 05,1900,Mar-12
3546,PALM SPRING,EWE BOON ROAD,Condominium,10,CCR,Freehold,1,2630000,2034,Strata,01 to 05,1293,Mar-12
